rank,plant_id,plant_name,state,latitude,longitude,capacity_mw,quality_tier,composite_score,pearson_r,pearson_p,r_squared,spearman_rho,annual_pearson_r,mean_performance_ratio,cv_performance_ratio,n_monthly_points,n_years,year_min,year_max,total_generation_gwh,mean_monthly_gen_mwh,spearman_p,regression_slope,regression_intercept,regression_stderr,annual_pearson_p,std_performance_ratio,annual_cf_trend
182,59966,Camp Lejeune Solar,NC,34.725699,-77.350273,12.8,Tier 2 (Good),0.8609443119104219,0.8655173939326168,6.592241920461112e-34,0.7491203591999086,0.8737208639650543,0.9669066640963478,0.9967889663763866,0.2005481794157213,109,10,2015,2024,186.83307000000002,1714.0648623853212,2.848306778002868e-35,0.0006326313749165214,45.1741574073767,3.539286725909678e-05,5.041829495162112e-06,0.199904212468463,0.007337019056143629
183,58462,McCoy Solar Energy Project,CA,33.694722,-114.739722,270.6,Tier 2 (Good),0.8606513239651654,0.8629896304155094,1.0653256242646795e-34,0.7447511022046974,0.8843984962406016,0.95218336584813,1.1141269685415827,0.18527567285451332,113,10,2015,2024,6079.86107,53804.08026548673,1.5745241823502747e-38,0.0010839356899173024,4.716502595595074,6.023076610354709e-05,2.1585073800238047e-05,0.20642062374190093,0.010242103347766564
184,59176,Williamston Solar,NC,35.801111,-77.063056,5.0,Tier 2 (Good),0.8604662554849065,0.8596431767314211,1.656283595232543e-36,0.7389863913008893,0.8660460405886292,0.9614395544580445,1.1501193536092216,0.22221467550330126,121,11,2014,2024,90.90283000000001,751.2630578512396,1.2538935205066378e-37,0.000715897227749323,51.92721575501794,3.9002330230561636e-05,2.4038159994577763e-06,0.25557339895233977,0.008183507679535077
185,58554,Somers Solar Center,CT,41.955,-72.445833,5.0,Tier 2 (Good),0.8604159147083907,0.8702022729233877,8.681263545716572e-42,0.7572519958010301,0.8734588031494417,0.9328565658685738,1.3360988405075953,0.2892806826456748,133,12,2013,2024,98.79706,742.8350375939849,1.857033844911255e-42,0.0008305623025281382,49.13308414874852,4.1243751359533074e-05,9.594832589705318e-06,0.38650758466413176,0.004916416004087238
186,59919,Nellis Solar PV II,NV,36.206672,-115.047703,15.0,Tier 2 (Good),0.8602559878465997,0.840120967960547,1.839484459413911e-30,0.7058032408069664,0.9218177309920429,0.992393471318715,1.2784379625684044,0.2530130646643725,110,10,2015,2024,353.39301,3212.6637272727276,2.9321597530305074e-46,0.0010149731542090266,39.58375446390866,6.305503858147025e-05,1.4512905943663766e-08,0.32346150689270836,0.012849634703196347
187,59887,"Beaufort Solar, LLC",NC,35.456,-77.134,15.0,Tier 2 (Good),0.8597741200642697,0.856100529299472,1.8993953478423117e-32,0.7329081162668362,0.8671763506625894,0.987641114919081,1.1546663727720605,0.20296251438519983,109,10,2015,2024,249.30508,2287.2025688073395,3.5519884801279693e-34,0.0007130185912103809,53.82645453065177,4.161161243821016e-05,1.0056334850884978e-07,0.23435399029385584,0.010032510493058438
188,58279,Mass Midstate Solar 1,MA,42.219722,-71.878333,5.0,Tier 2 (Good),0.859005081102305,0.8649180983686888,1.5558559838301576e-39,0.7480833168857088,0.882881001192594,0.9414076178971389,1.0503286310862414,0.2515321539645049,128,11,2014,2024,76.75304999999999,599.6332031249999,3.47856671688277e-43,0.000653900799977585,39.802683892546554,3.3804932731227395e-05,1.5341247649851304e-05,0.26419142294771214,0.0035136799501868004
189,58750,Lancaster Dry Farm Ranch B,CA,34.716944,-118.289444,5.0,Tier 2 (Good),0.8571534971142297,0.8746253390358724,1.5345846474677667e-39,0.7649694836836147,0.8741146088925275,0.889292420032254,1.1139346186302579,0.18711377618408884,122,11,2014,2024,119.50806,979.5742622950819,1.9278473730378155e-39,0.0009666853370089027,23.194346628827162,4.891415778611694e-05,0.0002488344505221785,0.20843251291409043,0.0030331963470319606
190,59564,Hutchinson Farm,NC,35.260833,-81.515833,5.0,Tier 2 (Good),0.8565320855750881,0.8550951220342248,9.597468113904657e-36,0.7311876677267257,0.8584488186721743,0.9590848936544414,1.1674546123717362,0.22346039037258414,121,11,2014,2024,94.247,778.900826446281,2.6429067375074037e-36,0.0007419398577853839,51.67974887291773,4.123873997955828e-05,3.1278963415778915e-06,0.26087986342286207,0.009016000415110003
191,59633,Kettleman Solar -Centaurus,CA,36.050833,-119.9475,20.0,Tier 1 (Excellent),0.8561799754918775,0.9014955970443463,1.5253815710936424e-42,0.8126943114903424,0.9004129126867103,0.8410211140403785,1.2734677532024359,0.19371735337945498,114,10,2015,2024,468.66302,4111.0791228070175,2.7282944142433013e-42,0.0009479338754372497,45.7985852760263,4.3001232732065374e-05,0.002296060466703684,0.24669280276445682,0.001720462155804625
192,59446,Cranbury,NJ,40.314722,-74.499167,5.0,Tier 1 (Excellent),0.8555994145270008,0.9504407045154737,8.083859363148014e-68,0.90333753279987,0.9555850359577717,0.6507348766227854,0.9550488648154692,0.1917418312863336,132,11,2014,2024,73.97807,560.4399242424242,7.690291245712806e-71,0.0006254748547108825,33.822193078919526,1.7944943244532912e-05,0.03013626840363003,0.18312281830765212,-0.0008657430469074306
193,57758,Mount Saint Mary's,MD,39.675,-77.345,13.7,Tier 2 (Good),0.8555429233175413,0.88586150514523,3.203483495159875e-51,0.7847506062981723,0.8853278290747254,0.8096929570750124,1.085807943938638,0.24472502637165006,150,13,2012,2024,259.97307,1733.1538,4.433023175014262e-51,0.0006777778265295983,41.92269774342279,2.9178411014562755e-05,0.0007955177069844635,0.26572437771493035,-0.0008739643434923913
194,58003,Alpaugh 50,CA,35.898333,-119.435278,50.0,Tier 2 (Good),0.8552570658108186,0.8618732808318902,1.0344863464452797e-43,0.7428255522119263,0.8605538140020899,0.8609601724802912,1.1948176149163767,0.2046171048508044,145,13,2012,2024,1397.44019,9637.518551724137,1.934964994658171e-43,0.0009453854229798682,34.864180835944325,4.668047000718856e-05,0.00015709496395788832,0.24448012118893228,0.0009266825982236929
195,59318,North Run,NJ,40.069601,-74.584842,5.0,Tier 1 (Excellent),0.854815882648701,0.9577395278122358,1.0645639060997536e-65,0.9172650031340044,0.9636155288561705,0.6527138976983936,1.0658748154939706,0.18212480453772792,120,10,2015,2024,76.15603999999999,634.6336666666666,1.841942607952085e-69,0.0007060241820636794,37.62347018687946,1.9519819080919698e-05,0.04076555666187072,0.1941222424335262,-0.0010784474885844745
196,57295,Alpine Solar,CA,34.7892,-118.5047,66.0,Tier 2 (Good),0.8544864140517123,0.823548355533457,4.962929215503603e-37,0.6782318939018612,0.852015430640844,0.9602048722178771,1.1724579986294767,0.24043655400081346,145,13,2012,2024,1913.33603,13195.420896551725,5.000409974692751e-42,0.0007391604426364359,67.66943011910382,4.2574846512515754e-05,1.9631647145518318e-07,0.28190176090116187,0.005811540723355793
197,59577,Misenheimer Farm,NC,35.468611,-80.293611,5.0,Tier 2 (Good),0.8531222378934391,0.845636212893684,6.073977865624213e-31,0.715100604557172,0.8599209981231897,0.9961539840623115,1.0915002285553543,0.23013910367801324,109,10,2015,2024,78.79605000000001,722.8995412844037,5.003745708931319e-33,0.0006362153620409616,55.5075512463126,3.882169146802585e-05,9.52832577007745e-10,0.2511968842640758,0.009796304137263047
198,59440,"Adelanto Solar II, LLC",CA,34.557222,-117.3775,7.0,Tier 2 (Good),0.8530966290937307,0.8840808003939924,8.454458021014825e-39,0.7815988616252822,0.878058362528098,0.8601462217179616,1.1649103484178882,0.14843274579744845,114,10,2015,2024,164.85905,1446.1320175438595,1.2132094495278963e-37,0.0009376479889753714,36.609340062933995,4.6834544951141734e-05,0.0014088441737757874,0.17291084162352952,0.0019825367174682233
199,58675,Chocowinity Solar LLC,NC,35.515,-77.09,5.0,Tier 2 (Good),0.8527176399209639,0.8444790771059064,8.692345847777843e-34,0.7131449116696434,0.8577123411348009,0.9635576853490352,1.0292603964201366,0.22661329551499274,121,11,2014,2024,82.26305,679.859917355372,6.871358944500248e-36,0.0006972214444893018,40.339270370377136,4.070728311508832e-05,1.8699269674971378e-06,0.233244090375835,0.005383337484433374
200,59426,GKS Solar,NC,36.248333,-76.501944,5.0,Tier 2 (Good),0.8521288646608007,0.8372220709632434,7.217021429732554e-31,0.7009407961079822,0.877736376339078,0.9901123575440571,1.0880646861537309,0.22996377167790208,113,10,2015,2024,79.06105000000001,699.6553097345133,2.9209080227954584e-37,0.000678358252657124,48.07587364257344,4.2056733755652767e-05,4.1322513736202245e-08,0.25021545905744474,0.00968324200913242
201,59396,Shaffer,MA,42.594167,-71.249444,5.0,Tier 2 (Good),0.8516957090586037,0.8523029109099625,3.873357127608571e-36,0.7264202519455955,0.8718849282228389,0.9465934625264616,0.9896370335067883,0.26254466788574854,124,11,2014,2024,67.86005,547.2584677419355,1.2273109946650374e-39,0.0006062019918711974,36.99502892682591,3.368103623804046e-05,1.0186943929799708e-05,0.25982392628947715,0.003381052303860525
202,58276,Mass Midstate Solar 2,MA,42.170417,-72.200145,5.0,Tier 2 (Good),0.8513371319151922,0.8445601067686271,1.0365210945788798e-35,0.7132817739450349,0.8825032845073039,0.9552324293871438,1.0292650819507245,0.2736738690448151,128,11,2014,2024,73.92103999999999,577.508125,8.985164550830427e-43,0.0006217799609093519,40.60390878355484,3.525971533637408e-05,4.663125725049609e-06,0.2816829572501835,0.0024561934412619347
203,59555,Vega Solar,CA,36.925833,-120.82,20.0,Tier 1 (Excellent),0.8504305034488707,0.9052403232249355,6.200939036340137e-45,0.8194600427923857,0.9038781092619579,0.7988546098914985,1.2625070696794376,0.18878836338461494,118,10,2015,2024,473.41206000000005,4011.966610169492,1.363353397118229e-44,0.0008988195046951784,49.94441307974276,3.9171145332040485e-05,0.005573793747774012,0.23834664344628703,0.004229272173792723
204,59155,Shawboro PV1,NC,36.433333,-76.087222,20.0,Tier 2 (Good),0.8503998221682605,0.8327541196917334,9.376723923780521e-30,0.6934794238635539,0.8917578355537329,0.9906742348756531,1.1715183522205785,0.25854906460976784,111,10,2015,2024,333.75303,3006.784054054054,2.4817698915473464e-39,0.0007303343541367672,51.59183294872864,4.650734074991924e-05,3.2722574876034705e-08,0.30289497413980715,0.010904834993773349
205,59204,OCI Alamo 3 LLC,TX,29.479167,-98.297222,5.5,Tier 2 (Good),0.8502740367071466,0.8389502523519476,5.755784060646072e-33,0.7038375259213966,0.8389332592541148,0.9853392784726697,1.124139023214398,0.23493905112322738,121,11,2014,2024,108.99004,900.7441322314049,5.788683482666992e-33,0.0007419639100200665,51.76413475128285,4.430682024407406e-05,3.2060626234633677e-08,0.2641041554445823,0.008285974942450659
206,59504,Porter Solar,NC,35.2167,-77.0743,5.0,Tier 2 (Good),0.850123589456498,0.8428907729865951,1.1895917224512794e-31,0.7104648551859398,0.8582740035930535,0.9783565230743195,0.9953789127516415,0.21025491738281446,113,10,2015,2024,74.00805000000001,654.9384955752214,6.0862584713975995e-34,0.0006470153816385075,42.16444841193773,3.920418771773803e-05,9.353230504212866e-07,0.20928331106519207,0.0065977265808772655
207,59581,Stout Farm,NC,36.079167,-79.199722,5.0,Tier 2 (Good),0.8500478301742118,0.8513276713886303,3.933273743128967e-35,0.7247588040719877,0.8454540220005887,0.9520163524967943,1.0896739486707157,0.2331064661405027,121,11,2014,2024,85.39805,705.7690082644629,3.2871477715248272e-34,0.0006253215506578898,54.93798045193847,3.532562738857245e-05,6.341994009979851e-06,0.25401004341999806,0.010092144043171441
208,58467,Campo Verde Solar,CA,32.753333,-115.726389,147.4,Tier 2 (Good),0.8499729547741706,0.8203927358043361,2.470473188963718e-34,0.6730442409605233,0.8537426649491913,0.9594482495482576,1.0861600752107108,0.2082232244705374,136,12,2013,2024,3847.2590700000005,28288.669632352943,8.457972520503359e-40,0.0007786510562599427,50.45181371225999,4.688275963280578e-05,8.067100938274782e-07,0.2261637531515356,0.004725198915722789
209,60422,Morgan's Corner,NC,36.421064,-76.364244,20.0,Tier 2 (Good),0.8498379531249003,0.8518808694396022,7.931509626037209e-32,0.7257010157171725,0.8661291817255121,0.963263635220544,0.9468952453878493,0.2345962470681859,109,10,2015,2024,266.80303999999995,2447.734311926605,5.2530499248520345e-34,0.000597644149995003,41.208502349502595,3.552090467436769e-05,7.622326014346112e-06,0.22213807093469842,0.0063677507956275085
210,58669,Selma Solar LLC,NC,35.576389,-78.183333,5.0,Tier 2 (Good),0.8495192923502853,0.845844440476814,4.291501064790736e-35,0.7154528174855345,0.850989771833202,0.95002904658492,1.0725467831292275,0.22355580857398158,124,11,2014,2024,87.59706000000001,706.4279032258065,6.37452541400054e-36,0.0006521630616708276,50.62863537375789,3.72359919066676e-05,7.590611220388922e-06,0.2397740633358773,0.004310074719800747
211,57764,Naval Air Weapons Station China Lake,CA,35.68771,-117.68137,11.1,Tier 2 (Good),0.846570987964668,0.8378626000981506,3.242918992365967e-40,0.7020137366432334,0.8356833754724455,0.9059675346341287,1.1133206461119416,0.2357090076257387,148,13,2012,2024,315.98502,2135.033918918919,7.901457329904316e-40,0.0008534922089825108,40.44850734178081,4.602019453739525e-05,1.999334370408639e-05,0.262419704664292,0.002693285261778412
212,59833,Laurinburg Solar,NC,34.756481,-79.430243,5.0,Tier 2 (Good),0.8463490763457521,0.8349316369954469,1.4663655754955996e-30,0.6971108384558967,0.8493495907911373,0.9834500957695792,1.0767190588711548,0.2085018243123673,113,10,2015,2024,82.57701000000002,730.7700000000001,1.3952427166775366e-32,0.0006968549596299663,47.337401311522086,4.3598530841956674e-05,3.217426951489354e-07,0.22449788804653098,0.006669872699598727
213,58274,Raeford Farm,NC,34.968889,-79.211944,5.0,Tier 2 (Good),0.8462203785247577,0.8163255322774758,6.637425442504354e-36,0.6663873746481043,0.8110730593607305,0.9677050266152664,1.0808769497764479,0.2273211824809876,145,13,2012,2024,104.35406,719.683172413793,4.0770273491998874e-35,0.0006267323659510416,55.69447652976881,3.7082752563791654e-05,6.315726957098283e-08,0.24570622633962516,0.003629414421195244
214,60369,Battleboro Farm,NC,36.05864,-77.76077,5.2,Tier 2 (Good),0.8452327175348483,0.8383455174570452,6.754282979619434e-29,0.7028232066403209,0.8685977016377403,0.9698213447947035,1.0405859328302933,0.24455965401125293,105,10,2015,2024,75.06902,714.9430476190475,3.5109882967488915e-33,0.0006715183705748209,44.350300210255995,4.302527801348524e-05,3.49914786604768e-06,0.2544853357019534,0.009952118657598107
215,58339,New Bern Farm,NC,35.209564,-77.056725,5.0,Tier 2 (Good),0.8450512808627594,0.8877554210309584,1.2824615073659933e-44,0.7881096875698542,0.894649455791349,0.7864931886074998,1.076704978662696,0.19612749762727183,129,11,2014,2024,92.24794,715.1003100775195,2.865587895029697e-46,0.000676802427203095,48.87365450104373,3.114026218234669e-05,0.004087363105475474,0.2111714531479397,0.0001698920713989224
216,58984,"RE Adams East, LLC",CA,36.6175,-120.290833,19.0,Tier 2 (Good),0.8448864631906773,0.8530333696396485,2.0870005882206856e-35,0.7276659297187732,0.8748611299281938,0.8935682807768573,1.2660910373025913,0.2334610013952583,121,11,2014,2024,452.06509,3736.0751239669426,2.8623386528932387e-39,0.0008826821828008806,51.511231132723424,4.950121372330533e-05,0.00020975051914169494,0.2955828814262243,0.003262926307050315
217,58356,The Lawrenceville School Solar Facility,NJ,40.301409,-74.722117,5.2,Tier 1 (Excellent),0.8440243587072809,0.9191731662145246,1.4108470677692728e-62,0.844879309488834,0.9191834279895297,0.6339258121870552,1.1294778167321866,0.2093342248051267,152,13,2012,2024,104.95021000000001,690.4619078947369,1.3980210593143333e-62,0.0007453738807091618,39.42581840040468,2.607750684008037e-05,0.01998390729703805,0.23643836320021924,-0.0018773002331353224
218,59502,Melinda Solar,NC,36.2487,-78.3475,5.0,Tier 2 (Good),0.8439103407813664,0.836512377948111,9.000444354737618e-31,0.6997529584604032,0.8406722849847773,0.9831788667963599,1.0375398656721295,0.2213150742077205,113,10,2015,2024,76.18903,674.239203539823,2.429158818300471e-31,0.0006252558853817449,48.98787405771901,3.8874363896036555e-05,3.432460387194112e-07,0.2296232123646957,0.006352139200221392
219,58389,Solar Star 2,CA,34.848611,-118.352778,279.0,Tier 2 (Good),0.843492697320435,0.8264788624804711,9.786079810185095e-34,0.6830673101270135,0.8387360198828333,0.9450324192684044,1.2445289586008987,0.17185868835334508,130,11,2014,2024,7944.767,61113.592307692306,1.3617486988491567e-35,0.0009266828829050691,50.63762774301537,5.579276999484863e-05,1.1570658686248751e-05,0.21388311444290495,0.004335820273734547
220,60188,Conetoe Solar,NC,35.825182,-77.457772,5.0,Tier 2 (Good),0.8432486326157469,0.844222703049923,1.7824953975121116e-30,0.7127119723449185,0.8423218725885279,0.9577595734087913,1.1645504004904568,0.21123404470352772,109,10,2015,2024,83.39403,765.0828440366972,3.21671316267695e-30,0.0007206787848522471,54.02039969531651,4.44416875490087e-05,1.323443658531873e-05,0.24599269135671226,0.0064120589456205905
221,59469,Alamo Solar,CA,34.682222,-117.3475,20.0,Tier 1 (Excellent),0.8420726218264177,0.9124024637904713,4.8267651195350315e-46,0.8324782559309223,0.9103755814400492,0.7126151410838346,1.130451280971295,0.14153174861214304,116,10,2015,2024,464.78206000000006,4006.7418965517245,1.677319467452706e-45,0.0009364155714691229,31.1307566116503,3.934280721497488e-05,0.02073263677195909,0.1599947465167044,0.0016856226650062256
222,59760,"Red Hill Solar Center, LLC",NC,36.404382,-78.141105,5.0,Tier 2 (Good),0.841590494124999,0.8358763748316967,8.728555758055258e-33,0.6986893140017792,0.8479590298735736,0.9503853933243399,1.0434352650385263,0.2576227378059588,121,11,2014,2024,81.72313999999999,675.3978512396693,1.343815115437086e-34,0.000656942812968693,45.333543000229895,3.954752430701096e-05,7.353873564258594e-06,0.2688126497025114,0.004175354919053547
223,59086,"Cottonwood Solar, LLC (Goose Lake)",CA,35.593611,-119.58,12.0,Tier 1 (Excellent),0.8414709921789979,0.9303690556961521,1.6769902307436497e-51,0.8655865797969499,0.9393072694422019,0.6708715730280046,1.3826088968931909,0.19379065260170905,116,10,2015,2024,315.14302999999995,2716.7502586206892,8.5877172203545e-55,0.0010888454948479423,41.90068213993726,4.0186473003290444e-05,0.03371176743001297,0.26793668042186053,-0.0010499417692910833
